,Desc_P,Code_P,Desc_E,Code_E,Desc_F,Code_F
11785,Profi Wielkopolski Pasztet z indykiem 250 g,Pozosta?e przetwory mi?sne,Profi Greater Poland Pate with turkey 250 g,Other meat preparations,Profi Greater Poland Pate à la dinde 250 g,Autres préparations de viande
846,Delma o smaku wiejskiego mase?ka ,Margaryna i inne t?uszcze ro?linne,Delma with a rustic butter flavor,Margarine and other vegetable fats,Delma au goût de beurre rustique,Margarine et autres graisses végétales
13512,Kaminiarz Schab gotowany 150 g,W?dliny,Kaminiarz Pork cooked 150 g,meats,Kaminiarz Porc cuit 150 g,viandes
5037,Szpinak li?cie w sosie ?mietanowym Hortex ,Warzywa mro?one inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Spinach leaves in Hortex cream sauce,"Frozen vegetables, other than potatoes or other tuber vegetables",Feuilles d&#39;épinards à la crème de Hortex,Légumes congelés autres que les pommes de terre ou autres tubercules
11759,Figaro Hiszpa?skie oliwki zielone nadziewane past? paprykow? 142 g,Warzywa suszone i pozosta?e przetwory warzywne,Figaro Spanish green olives stuffed with paprika paste 142 g,Dried vegetables and other vegetable preserves,Figaro Olives vertes espagnoles farcies à la pâte de paprika 142 g,Légumes secs et autres préparations à base de légumes
10773,  Free From Makaron z m?ki ry?owej i kukurydzianej penne 500 g,Makarony i produkty makaronowe,Free From Pasta made of rice flour and corn penne 500 g,Pasta and pasta products,Pâtes sans farine à base de farine de riz et de penne de maïs 500 g,Pâtes et macaronis
1223,Gryczotto burak i jarmu? ,Gotowe dania,Gryczotto beetroot and kale,Prepared dishes,Gryczotto betterave et chou frisé,Plats cuisinés
9317,Pi?tnica - Twaróg Klinek pó?t?usty,Sery i twarogi,Pi?tnica - Semi-fat Wedge Curd,Cheese and curd,Pi?tnica - Caillebotte compensée semi-grasse,Fromage et caillé
788,?wik?a Rolnik z chrzanem,Warzywa suszone i pozosta?e przetwory warzywne,Beetle Farmer with horseradish,Dried vegetables and other vegetable preserves,Beetle Farmer avec du raifort,Légumes secs et autres préparations à base de légumes
16290,  Spark Gazowany napój energetyzuj?cy o smaku mi?towym 250 ml,Napoje orze?wiaj?ce,Spark Carbonated energy drink with mint flavor 250 ml,Refreshing drinks,Spark Boisson énergisante gazeuse à la menthe 250 ml,Boissons rafraîchissantes
8554,"MK Café - Premium kawa rozpuszczalna, liofilizowana",Kawa,"MK Café - Premium soluble, freeze-dried coffee",Coffee,MK Café - Café soluble premium lyophilisé,café
5881,  - Mleko mikrofiltrowane 2%,Mleko ?wie?e niskot?uszczowe,- 2% microfiltered milk,Fresh low-fat milk,- 2% de lait microfiltré,Lait frais faible en gras
11541,Winiary Pomys? na... Steki z karkówki w sosie z tymiankiem 44 g,"Sosy, przyprawy",Winiary Idea for ... Pork neck steaks in thyme sauce 44 g,"Sauces, spices",Winiary Idea for ... darnes de porc à la sauce au thym 44 g,"Sauces, Epices"
14904,Hochland Ser kremowy w plastrach Emmentaler 130 g (8 sztuk),Sery i twarogi,Hochland Cream Cheese Emmentaler slices 130 g (8 pieces),Cheese and curd,Emmental au fromage à la crème Hochland en tranches 130 g (8 pièces),Fromage et caillé
16506,Arbuz bezpestkowy czerwony,Owoce ?wie?e lub ch?odzone,Seedless red watermelon,Fresh or chilled fruits,Pastèque rouge sans pépins,Fruits frais ou réfrigérés
2667,Men baton wysokoproteinowy ciasteczkowo-?mietankowy ,Wyroby cukiernicze,Men high-protein cookie-cream bar,Confectionery,Barre crémeuse à haute teneur en protéines pour hommes,Confiserie
12488,Delecta Beza 260 g,Wyroby cukiernicze,Delecta Meringue 260 g,Confectionery,Delecta Meringue 260 g,Confiserie
14803,?aciaty Serek puszysty z cebul? i szczypiorkiem 150 g,Sery i twarogi,Spotted fluffy cheese with onions and chives 150 g,Cheese and curd,Fromage moelleux tacheté avec oignons et ciboulette 150 g,Fromage et caillé
14383,Jovi Kefir owoce le?ne 350 g,Pozosta?e produkty mleczne,Jovi Kefir forest fruit 350 g,Other dairy products,Jovi Kefir fruits des bois 350 g,Autres produits laitiers
7667,Hit - Herbatniki markizy z nadzieniem orzechowym,Pozosta?e wyroby piekarskie,Hit - Biscuit awnings with nut filling,Other bakery products,Hit - Stores en biscuit fourrés aux noix,Autres produits de boulangerie
12654,E. Wedel Amerykanki kakaowe Kruche ciastka z kawa?kami czekolady 125 g,Pozosta?e wyroby piekarskie,E. Wedel American cocoa Shortbread cookies with chunks of chocolate 125 g,Other bakery products,E. Wedel Sablés au chocolat américain avec des morceaux de chocolat 125 g,Autres produits de boulangerie
15446,  Rooibos Herbatka z li?ci czerwonokrzewu afryka?skiego 40 g (20 torebek),Herbata,Rooibos African Red Bush Bush Tea 40 g (20 bags),Tea,"Thé de buisson de buisson rouge africain Rooibos, 40 g (20 sachets)",thé
13538,Duda Parówki w zalewie wieprzowe 510 g,W?dliny,Duda Sausages in pork marinade 510 g,meats,Saucisses Duda à la marinade de porc 510 g,viandes
11195,Knorr Papryka s?odka z Hiszpanii 20 g,"Sól, przyprawy korzenne i zio?a kulinarne",Knorr Sweet peppers from Spain 20 g,"Salt, spices and culinary herbs",Knorr Poivrons d&#39;Espagne 20 g,"Sel, épices et herbes culinaires"
13054,Sunbites Wielozbo?owe krakersy papryka z zio?ami 100 g,Pozosta?e wyroby piekarskie,Sunbites Multigrain crackers paprika with herbs 100 g,Other bakery products,Paprika craquelins multigrains aux herbes 100 g,Autres produits de boulangerie
1757,Kawa Anatol zbo?owa mocna ,Kawa,Grain Anatol coffee,Coffee,Café Anatol,café
16845,"?opatka jagni?ca bez ko?ci, rasa Merynos",Mi?so baranie i kozie,"Boneless lamb shoulder, Merino breed",Sheep and goat meat,"Épaule d&#39;agneau désossée, race Mérinos",Viande de mouton et de chèvre
12495,E. Wedel Ptasie Mleczko waniliowe dekorowane 380 g,Wyroby cukiernicze,E. Wedel Ptasie Vanilla milk decorated 380 g,Confectionery,E. Wedel Ptasie Lait Vanille Décoré 380 g,Confiserie
4919,Sos zio?owy z nut? czosnku winiary ,"Sosy, przyprawy",Herb sauce with a hint of garlic winiary,"Sauces, spices",Sauce aux herbes avec un soupçon d&#39;ail winiary,"Sauces, Epices"
3371,Oshee Lemon napój izotoniczny o smaku cytrynowym ,Napoje orze?wiaj?ce,Oshee Lemon isotonic drink with lemon flavor,Refreshing drinks,Boisson isotonique Oshee Lemon à la saveur de citron,Boissons rafraîchissantes
16993,W?troba z kurczaka z chowu…,Podroby i przetwory podrobowe,Grilled chicken liver ...,Offal and offal products,Foie de poulet grillé ...,Préparations d&#39;abats et d&#39;abats
10411,goccia d'oro - Oliwa z oliwek extra vergine,Oliwa z oliwek,Goccia d&#39;oro - Extra virgin olive oil,olive oil,Goccia d&#39;oro - Huile d&#39;olive extra vierge,Huile d&#39;olive
16907,Batom tapioka (skrobia z manioku) Per?y 350g,Pozosta?e produkty zbo?owe,Tapioca batom (cassava starch) Pearls 350g,Other cereal products,Tapioca batom (amidon de manioc) Perles 350g,Autres produits céréaliers
6680,Cock Brand - M?ka ry?owa,M?ka i pozosta?e zbo?a,Cock Brand - Rice flour,Flour and other cereals,Cock Brand - Farine de riz,Farine et autres céréales
16879,Stek Porterhouse Limousine,Mi?so wo?owe i ciel?ce,Porterhouse Limousine Steak,Beef and veal meat,Steakhouse de limousine Porterhouse,Boeuf et veau
9824,Skarby Serowara - Ser Bursztyn,Sery i twarogi,Serowar&#39;s Treasures - Amber Cheese,Cheese and curd,Trésors de Serowar - Fromage Ambre,Fromage et caillé
5998,  - Sauce Bourguignonne - sos z dodatkiem wina Bourgog...,"Sosy, przyprawy",- Sauce Bourguignonne - a sauce with the addition of Bourgog wine ...,"Sauces, spices",- Sauce Bourguignonne - une sauce additionnée de vin Bourgog ...,"Sauces, Epices"
5619,Almar - Kabanosy z ?ososia w?dzone,W?dliny,Almar - Smoked salmon kabanos,meats,Almar - Kabanos au saumon fumé,viandes
15655,Mokate Caffetteria Cappuccino z magnezem 110 g,Kawa,Mokate Caffetteria Cappuccino with magnesium 110 g,Coffee,Mokate Caffetteria Cappuccino au magnésium 110 g,café
178,Batonik z twaro?ku w czekoladzie o smaku poziomki ,Sery i twarogi,Cottage cheese bar in chocolate with a wild strawberry flavor,Cheese and curd,Barre de fromage cottage au chocolat avec une saveur de fraise des bois,Fromage et caillé
3564,Pi?tnica-cebula ?ó?ta obrana 4 szt ,Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Peat-onion yellow peeled 4 pcs,"Fresh or chilled vegetables, other than potatoes or other tuber vegetables",Tourbe à l&#39;oignon jaune pelée 4 pcs,Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
8994,Nescafe - Azera Americano kawa rozpuszczalna,Kawa,Nescafe - Azera Americano instant coffee,Coffee,Nescafé - Café instantané Azera Americano,café
13408,  Polskie W?dliny Baleron plastry 100 g,W?dliny,Polish Sausages Ham slices 100 g,meats,Saucisses Polonais Tranches de Jambon 100 g,viandes
8893,Morliny - Party Szynka plastry,W?dliny,Morliny - Party Ham slices,meats,Morliny - Tranches de jambon,viandes
9908,Suempol - ?oso? w?dzony norweski,"Ryby i owoce morza suszone, w?dzone lub solone",Suempol - Norwegian smoked salmon,"Dried, smoked or salted seafood and fish",Suempol - Saumon fumé norvégien,"Poisson et fruits de mer séchés, fumés ou salés"
12537,Duplo Wafel z orzechowym nadzieniem pokryty mleczn? czekolad? 91 g (5 sztuk),Pozosta?e wyroby piekarskie,Duplo Wafer with nut filling coated in milk chocolate 91 g (5 pieces),Other bakery products,Duplo Wafer fourré aux noix enrobé de chocolat au lait 91 g (5 pièces),Autres produits de boulangerie
6469,Bonasia - Makaron instant o smaku kaczki,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Bonasia - Instant noodles with duck flavor,Other food items not elsewhere classified,Bonasia - Nouilles instantanées au goût de canard,Autres produits alimentaires nca
16596,Pomidor mi?sisty,Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Meaty tomato,"Fresh or chilled vegetables, other than potatoes or other tuber vegetables",Tomate charnue,Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
14295,  Lody kakaowe w polewie kakaowej 60 ml,Lody,Cocoa ice cream with 60 ml cocoa coating,Ice cream,Crème glacée au cacao enrobée de 60 ml de cacao,crème glacée
5302,Wafle Sunny Corn zbo?owo-ry?owe graham ,Pozosta?e wyroby piekarskie,Sunny Corn wafers cereal rice graham,Other bakery products,Grains de maïs ensoleillé céréales riz graham,Autres produits de boulangerie
13859,Lisner Pastella Pasta jajeczna z ?ososiem 80 g,Pozosta?e przetwory z ryb i owoców morza,Lisner Pastella Egg paste with salmon 80 g,Other preparations of fish and seafood,Lisner Pastella Pâte d&#39;Oeufs au Saumon 80 g,Autres préparations de poisson et de fruits de mer
5640,Amino - Rosó? z?oty Nudle,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Amino - Golden broth Nudle,Other food items not elsewhere classified,Nudle Amino - Bouillon Doré,Autres produits alimentaires nca
13575,Yano Lunchmeat Kie?basa 400 g,W?dliny,Yano Lunchmeat Sausage 400 g,meats,Yano Saucisse À La Viande 400g,viandes
7916,Je?yna - koszyczek 125g,Owoce ?wie?e lub ch?odzone,Blackberry - a basket of 125g,Fresh or chilled fruits,Blackberry - un panier de 125g,Fruits frais ou réfrigérés
3366,Orzechy w?oskie Kresto ,Owoce suszone i orzechy,Kresto walnuts,Dried fruits and nuts,Noix de Kresto,Fruits secs et noix
2410,Makaron Alce Nero ?widerki fusilli semolina bio,Makarony i produkty makaronowe,Pasta Alce Nero gimlets fusilli semolina bio,Pasta and pasta products,Pâtes Alce Nero Gimlets Fusilli Semoule Bio,Pâtes et macaronis
6249,Bebiko - Mleko 2 modyfikowane,Mleko zag?szczone i w proszku,Bebiko - Modified milk 2,Powdered and powdered milk,Bebiko - Lait modifié 2,Lait condensé et en poudre
15599,L'OR Espresso Forza Kawa ziarnista 500 g,Kawa,L&#39;OR Espresso Forza Coffee beans 500 g,Coffee,L&#39;OR Espresso Forza Grains de café 500 g,café
14515,Danone Activia Jogurt suszona ?liwka 300 g,Jogurt,"Danone Activia Yogurt, dried plum 300 g",Yoghurt,"Yogourt Danone Activia, prune séchée 300 g",yaourt
5380,Woda Muszyna Cechini ?rednionasycona co2 ,Wody mineralne lub ?ródlane,Muszyna Cechini water medium saturated carbonate co2,Mineral or spring waters,Muszyna Cechini carbonate saturé en eau co2,Eaux minérales ou sources
7933,Jurajska - Junior Naturalna woda mineralna Jurajska 9 x 330 m...,Wody mineralne lub ?ródlane,Jurajska - Junior Jurajska natural mineral water 9 x 330 m ...,Mineral or spring waters,Jurajska - Eau minérale naturelle Junior Jurajska 9 x 330 m ...,Eaux minérales ou sources
13184,Lay's Oven Baked Pieczone formowane chipsy ziemniaczane o smaku jogurtu z zio?ami 125 g,Chipsy,Lay&#39;s Oven Baked Baked molded potato chips with yogurt flavor with herbs 125 g,Chips,Croustilles de pommes de terre moulées au four à la sauce au yaourt et aux herbes de Lay&#39;s Oven Baked 125 g,chips
266,Budy? Winiary bananowy,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Banana Winiary pudding,Other food items not elsewhere classified,Pudding à la banane et au Winiary,Autres produits alimentaires nca
12877,Maoam MaoMix Guma rozpuszczalna 150 g,Wyroby cukiernicze,Maoam MaoMix Soluble rubber 150 g,Confectionery,Maoam MaoMix Soluble rubber 150 g,Confiserie
4546,Serek kremowy kanapkowy z ogórkiem i koperkiem ,Sery i twarogi,Cream cheese sandwich with cucumber and dill,Cheese and curd,Sandwich au fromage à la crème avec concombre et aneth,Fromage et caillé
7089,Dr. Oetker - ?elatyna spo?ywcza,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Dr. Oetker - Food gelatin,Other food items not elsewhere classified,Dr. Oetker - Gélatine alimentaire,Autres produits alimentaires nca
8644,Maple Joe - Syrop klonowy kanadyjski czysty,"D?emy, marmolady i miód",Maple Joe - Pure Canadian Maple Syrup,"Jams, marmalades and honey",Maple Joe - Sirop d&#39;érable pur canadien,"Confitures, marmelades et miel"
13219,Podgardle wieprzowe bez skóry,Mi?so wieprzowe,Pork jowls without skin,Pork meat,Bocaux de porc sans peau,Viande de porc
12404,Dr. Oetker Budy? ulubiony z cukrem smak waniliowy 70 g,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Dr. Oetker Pudding favorite with sugar vanilla flavor 70 g,Other food items not elsewhere classified,Dr. Oetker Pudding favori au sucre sucre vanille 70 g,Autres produits alimentaires nca
5262,Wafelki Arabeska ,Pozosta?e wyroby piekarskie,Arabesque wafers,Other bakery products,Gaufrettes Arabesque,Autres produits de boulangerie
4724,Sok jab?kowy royal apple bezpo?rednio t?oczony ,Soki owocowe i warzywne,Royal apple juice directly pressed,Fruit and vegetable juices,Jus de pomme Royal directement pressé,Jus de fruits et de légumes
3388,Owsianka Kupiec z truskawkami,P?atki ?niadaniowe,Oatmeal. Merchant with strawberries,Breakfast cereals,Gruau. Marchand avec des fraises,Céréales de petit déjeuner
8564,Magnum - Classic Lody waniliowe z mleczn? czekolad?,Lody,Magnum - Classic Vanilla ice cream with milk chocolate,Ice cream,Magnum - Glace à la vanille classique avec chocolat au lait,crème glacée
15712,"Cisowianka Naturalna woda mineralna niegazowana niskosodowa 0,7 l",Wody mineralne lub ?ródlane,Cisowianka Low carbonated natural mineral water 0.7 l,Mineral or spring waters,"Cisowianka Eau minérale naturelle à faible teneur en carbone 0,7 l",Eaux minérales ou sources
14201,Koral Lody koktajlowe krówka-kuku?ka 400 ml,Lody,Coral Ice cream cocktail cuckoo-cuckoo 400 ml,Ice cream,Corail glace cocktail coucou-coucou 400 ml,crème glacée
10378,Zott - Napój mleczny Monte drink z czekolad? i orzechami ...,Pozosta?e produkty mleczne,Zott - Monte drink milk drink with chocolate and nuts ...,Other dairy products,Zott - Monte drink boisson au lait au chocolat et aux noix ...,Autres produits laitiers
16750,  Orzechy laskowe 200 g,Owoce suszone i orzechy,Hazelnuts 200 g,Dried fruits and nuts,Noisettes 200 g,Fruits secs et noix
9554,Prymat - Sos sa?atkowy francuski,"Sosy, przyprawy",Prymat - French salad dressing,"Sauces, spices",Prymat - Vinaigrette Française,"Sauces, Epices"
5527,?elki Nimm2 ?miej?elki Shaki owocowe wzbogacone witaminami ,Wyroby cukiernicze,Nimm2 ?miej?elki fruit jelly enriched with vitamins,Confectionery,Nimm2 jmiej?elki gelée de fruits enrichie en vitamines,Confiserie
7115,E. Wedel - Czekolada gorzka 70 % kakao,Czekolada,E. Wedel - Bitter chocolate 70% cocoa,Chocolate,E. Wedel - Chocolat amer 70% de cacao,chocolat
8021,Karczma Bukówka - Pierogi z jagodami i twarogiem,Gotowe dania,Karczma Bukówka - Dumplings filled with blueberries and cottage cheese,Prepared dishes,Karczma Bukówka - Dumplings fourrés aux myrtilles et au fromage cottage,Plats cuisinés
10064,Topinambur - tacka,Pozosta?e warzywa bulwiaste i przetwory z warzyw bulwiastych,Jerusalem artichoke - a tray,Other tuber vegetables and preparations of tuber vegetables,Topinambour - un plateau,Autres légumes à légumes et préparations à base de légumes à tubercules
16936,S?odzik G&G 1200szt,Sztuczne substytuty cukru,Sweetener G&amp;G 1200 pcs,Artificial sugar substitutes,Édulcorant G &amp; G 1200 pcs,Sucre artificiel
11555,Bonduelle Kukurydza Z?ocista 170 g,Warzywa suszone i pozosta?e przetwory warzywne,Bonduelle Golden Corn 170 g,Dried vegetables and other vegetable preserves,Bonduelle Maïs Doré 170 g,Légumes secs et autres préparations à base de légumes
11892,  Filety ?ledziowe w sosie pomidorowym 170 g,Pozosta?e przetwory z ryb i owoców morza,Herring fillets in tomato sauce 170 g,Other preparations of fish and seafood,Filets de hareng à la sauce tomate 170 g,Autres préparations de poisson et de fruits de mer
8885,Monster Munch - Chrupki ziemniaczane solone,Pozosta?e wyroby piekarskie,Monster Munch - Salted potato crisps,Other bakery products,Monster Munch - Chips de pommes de terre salées,Autres produits de boulangerie
9842,Soignon - Roladka kozia twarogowa z czosnkiem i zio?ami,Sery i twarogi,Soignon - Goat curd roll with garlic and herbs,Cheese and curd,Soignon - Roulé de chèvre à l&#39;ail et aux herbes,Fromage et caillé
16770,  Rodzynki 200 g,Owoce suszone i orzechy,Raisins 200 g,Dried fruits and nuts,Raisins secs 200 g,Fruits secs et noix
