,Desc_P,Code_P,Desc_E,Code_E,Desc_F,Code_F
10866,  Corn Flakes P?atki kukurydziane 500 g,P?atki ?niadaniowe,Corn Flakes Cornflakes 500 g,Breakfast cereals,Flocons de maïs Flocons de maïs 500 g,Céréales de petit déjeuner
8088,Knorr - Przyprawa do zapiekanek makaronowych,"Sól, przyprawy korzenne i zio?a kulinarne",Knorr - A spice for pasta casseroles,"Salt, spices and culinary herbs",Knorr - Une épice pour les casseroles de pâtes,"Sel, épices et herbes culinaires"
1749,Kaszka Nestle ry?owa z malinami,?ywno?? dla dzieci,Nestle rice porridge with raspberries,Food for children,Bouillie de riz Nestlé aux framboises,Nourriture pour les enfants
5991,  - Ry? Basmati,Ry?,#NAME?,Rice,#NAME?,riz
1181,Gole? ( pr?ga ) wo?owa bez ko?ci ,Mi?so wo?owe i ciel?ce,Beef shin (boned) boneless,Beef and veal meat,Shin de boeuf désossé,Boeuf et veau
10908,Wielkopolski Mieszanka oleju rzepakowego z oliw? z oliwek extra virgin 5% 1 l,Pozosta?e oleje jadalne,Wielkopolski Blend of rapeseed oil with extra virgin olive oil 5% 1 l,Other edible oils,Wielkopolski Mélange d&#39;huile de colza avec de l&#39;huile d&#39;olive extra vierge 5% 1 l,Autres huiles comestibles
6043,  - Sok z marchwi,Soki owocowe i warzywne,#NAME?,Fruit and vegetable juices,#NAME?,Jus de fruits et de légumes
1788,Kawa Jacobs Kronung mielona ,Kawa,Jacobs Kronung coffee powder,Coffee,Poudre de café Jacobs Kronung,café
13627,  Polskie W?dliny Frankfurterki parzone 350 g,W?dliny,Polish Frankfurter sausages steamed 350 g,meats,Saucisses de Frankfurter polonais cuites à la vapeur 350 g,viandes
6288,Ben & Jerry's - Peanut Butter lody o smaku mas?a orzechowego z cuk... mas?em orzechowym,Lody,Ben &amp; Jerry&#39;s - Peanut Butter peanut butter ice cream with sugar ... peanut butter,Ice cream,"Ben &amp; Jerry&#39;s - Beurre de cacahuètes, glace au beurre de cacahuètes ... beurre de cacahuètes",crème glacée
15458,Packers Best Raspberry Infusion Herbatka owocowa 40 g (20 torebek),Herbata,Packers Best Raspberry Infusion Fruit Tea 40 g (20 bags),Tea,Tisane aux fruits à la framboise Infusion de Packers 40 g (20 sachets),thé
12008,  Flaki po zamojsku 500 g,Pozosta?e przetwory mi?sne,Tripe in Zamosc 500 g,Other meat preparations,Tripes à Zamosc 500 g,Autres préparations de viande
174,Baton zbo?owy banan Ba! Bakalland ,Wyroby cukiernicze,Banana cereal bar Ba! Bakalland,Confectionery,Barre de céréales à la banane Ba! Bakalland,Confiserie
12716,Wawel Micha?ki Bia?e Cukierki w polewie 750 g,Wyroby cukiernicze,Wawel Micha?ki White Candies coated in 750 g,Confectionery,Wawel Micha?ki White Candies enrobés dans 750 g,Confiserie
6802,Dania Babci Zosi - Zupa z soczewicy z suszonych warzyw,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Grandma Zosia&#39;s dishes - Lentil soup with dried vegetables,Other food items not elsewhere classified,Plats de grand-mère Zosia - Soupe de lentilles aux légumes secs,Autres produits alimentaires nca
859,Deser grand plus schoko ,Pozosta?e produkty mleczne,Dessert grand plus schoko,Other dairy products,Dessert Grand Plus Schoko,Autres produits laitiers
9514,Produkt marki   - Mi?so mielone wieprzowe z szynki,Mi?so wieprzowe,Brand product - Minced pork with ham,Pork meat,Produit de marque - Porc haché au jambon,Viande de porc
3111,Napój Tymbark malina mi?ta ,Soki owocowe i warzywne,Tymbark raspberry mint drink,Fruit and vegetable juices,Boisson à la menthe framboise Tymbark,Jus de fruits et de légumes
1238,Guma do ?ucia Orbit lemon lime ,Wyroby cukiernicze,Chewing gum Orbit lemon lime,Confectionery,Chewing gum Orbit citron citron vert,Confiserie
1774,Kawa espresso royal ,Kawa,Royal espresso coffee,Coffee,Café expresso royal,café
10542,o'Sole Sól peklowa 660 g,"Sól, przyprawy korzenne i zio?a kulinarne",o&#39;Sole Curing salt 660 g,"Salt, spices and culinary herbs",o&#39;Sole Sel de cure 660 g,"Sel, épices et herbes culinaires"
16998,Spichlerz Rusiecki Smalec z mi?skiem i skwarkami,Pozosta?e t?uszcze zwierz?ce,Rusiecki Granary Lard with meat and greaves,Other animal fats,Rusiecki Granary Lard avec viande et cretons,Autres graisses animales
12625,Lindt Excellence Czekolada ciemna z pomara?cz? i migda?em 100 g,Czekolada,Lindt Excellence Dark chocolate with orange and almond 100 g,Chocolate,Lindt Excellence Chocolat noir à l&#39;orange et aux amandes 100 g,chocolat
900,Deser Zott z Koron? wanilia ,Pozosta?e produkty mleczne,Zott dessert with a crown vanilla,Other dairy products,Zott dessert à la couronne vanille,Autres produits laitiers
6587,Celiko - Frupp liofilizowany ananas 100% owocu,Owoce suszone i orzechy,Celiko - Frupp freeze-dried pineapple 100% fruit,Dried fruits and nuts,Celiko - Ananas lyophilisés Frupp 100% fruits,Fruits secs et noix
6600,Cenos - Fasola bia?a drobna,Warzywa suszone i pozosta?e przetwory warzywne,Cenos - Small white beans,Dried vegetables and other vegetable preserves,Cenos - Petits haricots blancs,Légumes secs et autres préparations à base de légumes
13809,Mors Moskaliki delikatesowe 500 g,Pozosta?e przetwory z ryb i owoców morza,Walrus Delicatessen 500g,Other preparations of fish and seafood,Charcuterie Morse 500g,Autres préparations de poisson et de fruits de mer
7931,Jovi - Jogurt pitny Duet o smaku truskawka - kiwi,Jogurt,Jovi - Drinking yogurt A strawberry-kiwi duo,Yoghurt,Jovi - Yaourt à boire Un duo de fraises et de kiwis,yaourt
6125,Baby Zdrój - Negazowana woda ?ródlana,Wody mineralne lub ?ródlane,Baby Zdrój - Negazione spring water,Mineral or spring waters,Baby Zdrój - Eau de source de Negazione,Eaux minérales ou sources
12902,Airwaves Menthol &amp; Eucalyptus Guma do ?ucia bez cukru 14 g (10 dra?etek),Wyroby cukiernicze,Airwaves Menthol &amp; Eucalyptus chewing gum without sugar 14 g (10 dragees),Confectionery,Airwaves Chewing-gum menthol &amp; eucalyptus sans sucre 14 g (10 dragées),Confiserie
10910,Monini Classico Oliwa z oliwek najwy?szej jako?ci z pierwszego t?oczenia 500 ml,Oliwa z oliwek,Monini Classico Extra virgin olive oil 500 ml,olive oil,Monini Classico Huile d&#39;olive extra vierge 500 ml,Huile d&#39;olive
15721,"Kryniczanka Naturalna woda mineralna wysokonasycona CO2 1,5 l",Wody mineralne lub ?ródlane,"Kryniczanka Natural water, highly saturated with CO2 1.5 l",Mineral or spring waters,"Kryniczanka Eau minérale naturelle hautement saturée en CO2 1,5 l",Eaux minérales ou sources
1455,Hippis sport gruszki-banany-winogrona z owsem ,?ywno?? dla dzieci,Hippie sport pears-bananas-grapes with oats,Food for children,Poires-bananes-raisins avec avoine,Nourriture pour les enfants
7103,Dynia - na zup? - tacka,Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Pumpkin - for soup - a tray,"Fresh or chilled vegetables, other than potatoes or other tuber vegetables",Potiron - pour soupe - un plateau,Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
16922,"Splenda USA w saszetkach, pude?ko 100 sztuk",Sztuczne substytuty cukru,"Splenda USA in sachets, box of 100 pieces",Artificial sugar substitutes,"Splenda USA en sachets, boite de 100 pièces",Sucre artificiel
2290,Lody Grycan sorbet z cytryn,Lody,Ice cream Grycan sorbet with lemons,Ice cream,Glace sorbet Grycan aux citrons,crème glacée
7044,Dr. Oetker - Lukier ?ó?ty gotowy do dekoracji,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Dr. Oetker - Yellow icing ready for decoration,Other food items not elsewhere classified,Dr. Oetker - Glaçage jaune prêt pour la décoration,Autres produits alimentaires nca
4069,Rucola ,Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,rucola,"Fresh or chilled vegetables, other than potatoes or other tuber vegetables",rucola,Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
2038,Kisiel S?odka Chwila jab?kowy,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Kisiel Sweet Apple moment,Other food items not elsewhere classified,Gelée douce moment de pomme,Autres produits alimentaires nca
16205,  Syrop owocowy owoce le?ne 500 ml,Soki owocowe i warzywne,"Fruit syrup, forest fruit, 500 ml",Fruit and vegetable juices,"Sirop de fruits, fruits des bois, 500 ml",Jus de fruits et de légumes
5712,  - Ananas kostka w syropie,Przetwory owocowe,#NAME?,Fruit preserves,- Cubes d&#39;ananas au sirop,Conserves de fruits
3678,Pisaki cukrowe Dr.Oetker ,Wyroby cukiernicze,Dr. Oetker sugar markers,Confectionery,Dr. Oetker marqueurs de sucre,Confiserie
3904,Przyprawa kamis do kurczaka z kardamonem ,"Sól, przyprawy korzenne i zio?a kulinarne",Chicken kamis spice with cardamom,"Salt, spices and culinary herbs",Poulet kamis aux épices à la cardamome,"Sel, épices et herbes culinaires"
16877,Stek Rib-Eye sezonowany polski Angus,Mi?so wo?owe i ciel?ce,Rib-Eye Steak seasoned Polish Angus,Beef and veal meat,Angus polonais assaisonné au bifteck,Boeuf et veau
4220,Ser Blue Canzona Danish ,Sery i twarogi,Blue Canzona Danish,Cheese and curd,Bleu Canzona Danois,Fromage et caillé
11085,Prymat Kminek ca?y 20 g,"Sól, przyprawy korzenne i zio?a kulinarne",Prymat Cumin whole 20 g,"Salt, spices and culinary herbs",Prymat Cumin Entier 20 g,"Sel, épices et herbes culinaires"
8323,Kupiec - Wafle ry?owe w mlecznej czekoladzie,Pozosta?e wyroby piekarskie,Merchant - Rice wafers in milk chocolate,Other bakery products,Merchant - Gaufrettes de riz au chocolat au lait,Autres produits de boulangerie
6442,Bobovita - porcja zbó? 4 zbo?a wielozbo?owo-gryczana jablkowo...,?ywno?? dla dzieci,Bobovita - a portion of cereals 4 multi-grain apple-buckwheat cereals ...,Food for children,Bobovita - une portion de céréales 4 céréales multigrains à la pomme et au sarrasin ...,Nourriture pour les enfants
9369,    - Nektar jab?kowy z soku zag?szczonego,Soki owocowe i warzywne,#NAME?,Fruit and vegetable juices,#NAME?,Jus de fruits et de légumes
15241,Lipton o smaku Malina i granat Herbata zielona aromatyzowana 28 g (20 torebek),Herbata,Lipton flavored raspberry and pomegranate Green flavored tea 28 g (20 bags),Tea,Lipton aromatisé Thé vert aromatisé à la framboise et à la grenade 28 g (20 sachets),thé
5990,  - Rumianek ekspresowy,Herbata,#NAME?,Tea,#NAME?,thé
13680,Krakus Kie?basa my?liwska 270 g,W?dliny,Krakus hunting sausage 270 g,meats,Saucisson de chasse Krakus 270 g,viandes
12465,Dr. Oetker Galaretka o smaku bananowym 77 g,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Dr. Oetker Jelly with banana flavor 77 g,Other food items not elsewhere classified,Dr. Gelée d&#39;Oetker à la banane 77 g,Autres produits alimentaires nca
4342,Ser kozi plastry ,Sery i twarogi,Goat cheese slices,Cheese and curd,Tranches de fromage de chèvre,Fromage et caillé
10476,?owicz - Serek bez laktozy homogenizowany waniliowy,Sery i twarogi,?owicz - Lactose-free homogenized vanilla cheese,Cheese and curd,?owicz - Fromage vanille homogénéisé sans lactose,Fromage et caillé
6406,Bobovita - Kaszka mleczno-ry?owa z kakao,?ywno?? dla dzieci,Bobovita - Milk-rice porridge with cocoa,Food for children,Bobovita - Bouillie de riz au lait au cacao,Nourriture pour les enfants
8355,Lavazza - Qualita Oro kawa mielona,Kawa,Lavazza - Qualita Oro ground coffee,Coffee,Lavazza - Café moulu Qualita Oro,café
3305,Oliwki Beach Flower z past? paprykow?,Warzywa suszone i pozosta?e przetwory warzywne,Olives Beach Flower with pepper paste,Dried vegetables and other vegetable preserves,Olives Beach Flower avec de la pâte de poivre,Légumes secs et autres préparations à base de légumes
8092,Knorr - Przyprawa mini kostka czosnek,"Sól, przyprawy korzenne i zio?a kulinarne",Knorr - Spice mini garlic cube,"Salt, spices and culinary herbs",Knorr - Mini cube d&#39;ail aux épices,"Sel, épices et herbes culinaires"
1033,Filet z piersi kurczaka sielskiego kl.a-tacka ,Mi?so drobiowe,Chicken breast fillet a-tray class,Poultry meat,Filet de poulet en classe,Viande de volaille
4665,Soczewica Bionica br?zowa,Warzywa suszone i pozosta?e przetwory warzywne,Brown bionica lentils,Dried vegetables and other vegetable preserves,Lentilles bionica brunes,Légumes secs et autres préparations à base de légumes
2383,?oso? w?dzony na gor?co. ,"Ryby i owoce morza suszone, w?dzone lub solone",Hot smoked salmon.,"Dried, smoked or salted seafood and fish",Saumon fumé chaud.,"Poisson et fruits de mer séchés, fumés ou salés"
16295,Monster Ripper Gazowany napój energetyzuj?cy 500 ml,Napoje orze?wiaj?ce,Monster Ripper Carbonated energy drink 500 ml,Refreshing drinks,Monster Ripper Boisson énergétique gazéifiée 500 ml,Boissons rafraîchissantes
909,Domowa spi?arnia trakijska lutenica. ,Warzywa suszone i pozosta?e przetwory warzywne,Home Trakian lutenica cupboard.,Dried vegetables and other vegetable preserves,Accueil armoire lutenica Trakian.,Légumes secs et autres préparations à base de légumes
12957,Brze?? S?omka ptysiowa 400 g,Wyroby cukiernicze,Brest puff straw 400 g,Confectionery,Brest paille feuilletée 400 g,Confiserie
16516,Seler korze?,Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Celery root,"Fresh or chilled vegetables, other than potatoes or other tuber vegetables",Céleri-rave,Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
720,Czekolada mleczna z kawa?kami orzechów laskowych ,Czekolada,Milk chocolate with hazelnut pieces,Chocolate,Chocolat au lait avec des morceaux de noisettes,chocolat
5395,Woda San Benedetto szk?o gazowana ,Wody mineralne lub ?ródlane,San Benedetto water carbonated glass,Mineral or spring waters,Verre carbonaté à l&#39;eau San Benedetto,Eaux minérales ou sources
832,Danonki jogurt w saszetce wanilia ,Jogurt,Danonki yogurt in a vanilla pod,Yoghurt,Yaourt Danonki dans un sachet de vanille,yaourt
15980,Gucio Sok z marchwi bananów jab?ek wzbogacony witamin? C 330 ml,Soki owocowe i warzywne,Gucio Carrot apple banana juice enriched with vitamin C 330 ml,Fruit and vegetable juices,Gucio Jus de banane pomme carotte enrichi en vitamine C 330 ml,Jus de fruits et de légumes
11499,Prymat Fix Mój przepis na soczyst? karkówk? 30 g,"Sosy, przyprawy",Prymat Fix My recipe for juicy pork neck 30 g,"Sauces, spices",Prymat Fix Ma recette pour un cou de porc juteux 30 g,"Sauces, Epices"
14205,Grycan Lody truskawkowe 125 ml,Lody,Grycan Strawberry ice cream 125 ml,Ice cream,Crème glacée à la fraise Grycan 125 ml,crème glacée
394,Chleb Tost Trzy Ziarna tostowy Schulstad,Pozosta?e wyroby piekarskie,Toast Bread Three Grains toasted Schulstad,Other bakery products,Pain Grillé Trois Grains Grillé Schulstad,Autres produits de boulangerie
4071,Rurka waflowa orzechowa ,Pozosta?e wyroby piekarskie,Nut waffle tube,Other bakery products,Tube de gaufres aux noix,Autres produits de boulangerie
12740,Lindt Lindor Milk Pralinki z czekolady mlecznej z nadzieniem 200 g,Czekolada,Lindt Lindor Milk Milk chocolate pralines with filling 200 g,Chocolate,Lindt Lindor Lait pralinés au chocolat au lait fourrés 200 g,chocolat
10946,Monini Aromatyzowana oliwa z oliwek o smaku bia?ej trufli 250 ml,Oliwa z oliwek,Monini Flavored olive oil with a white truffle flavor 250 ml,olive oil,Huile d&#39;olive Monini aromatisée à la truffe blanche 250 ml,Huile d&#39;olive
7870,JANEX - W?tróbka z kurczaka,Mi?so drobiowe,JANEX - Chicken liver,Poultry meat,JANEX - Foie de poulet,Viande de volaille
11891,Podravka Pomidory krojone z oliw? i czosnkiem 390 g,Warzywa suszone i pozosta?e przetwory warzywne,Podravka Sliced tomatoes with oil and garlic 390 g,Dried vegetables and other vegetable preserves,Podravka Tranches de tomates à l&#39;huile et à l&#39;ail 390 g,Légumes secs et autres préparations à base de légumes
2572,Margaryna mleczna ,Margaryna i inne t?uszcze ro?linne,Milk margarine,Margarine and other vegetable fats,Margarine de lait,Margarine et autres graisses végétales
16101,Hoop Napój gazowany cola 2 l,Napoje orze?wiaj?ce,Hoop soda cola 2 l,Refreshing drinks,Hoop soda cola 2 l,Boissons rafraîchissantes
17054,Kompot wi?niowy 900g,Przetwory owocowe,Cherry compote 900g,Fruit preserves,Compote de cerises 900g,Conserves de fruits
5266,Wafelki Kabaretki ,Pozosta?e wyroby piekarskie,Fishnet wafers,Other bakery products,Gaufrettes en résille,Autres produits de boulangerie
3136,Nektar Hortex Multiwitamina bez cukru ,Soki owocowe i warzywne,Nectar Hortex Multivitamin without sugar,Fruit and vegetable juices,Nectar Hortex Multivitamines sans sucre,Jus de fruits et de légumes
15274,Lipton o smaku Jagoda i Goji Herbata zielona aromatyzowana 28 g (20 torebek),Herbata,Lipton flavored with Berry and Goji Green flavored tea 28 g (20 bags),Tea,Lipton aromatisé au thé aromatisé baies et goji vert 28 g (20 sachets),thé
12343,Dr. Oetker Galaretka o smaku poziomkowym 77 g,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Dr. Oetker Wild strawberry jelly 77 g,Other food items not elsewhere classified,Dr. Gelée de fraises sauvages Oetker 77 g,Autres produits alimentaires nca
16884,Ozory ciel?ce,Mi?so wo?owe i ciel?ce,Veal tongues,Beef and veal meat,Langues de veau,Boeuf et veau
12529,Wawel Mieszanka Krakowska Galaretki w czekoladzie 280 g,Wyroby cukiernicze,Wawel Krakowska Mixture Jelly in chocolate 280 g,Confectionery,Wawel Krakowska Mixture Jelly au chocolat 280 g,Confiserie
11243,Knorr Sos sa?atkowy grecki 9 g,"Sosy, przyprawy",Knorr Greek Salad Dressing 9 g,"Sauces, spices",Knorr Vinaigrette Grecque 9 g,"Sauces, Epices"
1912,Ketchup Develey mc donald's,"Sosy, przyprawy",Ketchup Develey mc donald&#39;s,"Sauces, spices",Ketchup Develey mc donald&#39;s,"Sauces, Epices"
8506,Look Food - olej z pestek dyni ekologiczny,Pozosta?e oleje jadalne,Look Food - organic pumpkin seed oil,Other edible oils,Look Food - huile de pépins de citrouille bio,Autres huiles comestibles
3861,Przecier ogórkowy Urbanek ,Warzywa suszone i pozosta?e przetwory warzywne,Urbanek cucumber puree,Dried vegetables and other vegetable preserves,Purée de concombre Urbanek,Légumes secs et autres préparations à base de légumes
