,Desc_P,Code_P,Desc_E,Code_E,Desc_F,Code_F
10875,Kupiec Co? na z?b Owsianka ze ?liwkami 50 g,P?atki ?niadaniowe,Merchant Something for a tooth Oatmeal with plums 50 g,Breakfast cereals,Merchant Quelque chose pour une dent Gruau aux prunes 50 g,Céréales de petit déjeuner
10522,o'Sole Sól sto?owa jodowana 1 kg,"Sól, przyprawy korzenne i zio?a kulinarne",o&#39;Sole Iodized table salt 1 kg,"Salt, spices and culinary herbs",o&#39;Sole sel de table iodé 1 kg,"Sel, épices et herbes culinaires"
10925,Monini Ocet balsamiczny z Modeny 250 ml,"Sosy, przyprawy",Monini balsamic vinegar from Modena 250 ml,"Sauces, spices",Vinaigre balsamique Monini de Modène 250 ml,"Sauces, Epices"
2469,Makaron lubella mini kó?ka ,Makarony i produkty makaronowe,Lubella mini rings,Pasta and pasta products,Bagues Lubella,Pâtes et macaronis
6394,Bobovita - Deser pierwsza ?y?eczka jab?ko,?ywno?? dla dzieci,Bobovita - Dessert first teaspoon apple,Food for children,Bobovita - Dessert première cuillère à café de pomme,Nourriture pour les enfants
5444,Zupa Knorr ?urek domowe smaki ,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Knorr Soup soup with homemade flavors,Other food items not elsewhere classified,Soupe Knorr aux saveurs maison,Autres produits alimentaires nca
13068,  Chipsy ziemniaczane solone 225 g,Chipsy,Salted potato chips 225 g,Chips,Croustilles salées 225 g,chips
13077,Pringles Hot &amp; Spicy Chrupki 165 g,Pozosta?e wyroby piekarskie,Pringles Hot &amp; Spicy Chrupki 165 g,Other bakery products,Pringles Chrupki piquant et épicé 165 g,Autres produits de boulangerie
11137,Prymat Przyprawa stek grill 20 g,"Sól, przyprawy korzenne i zio?a kulinarne",Primacy seasoning steak grill 20 g,"Salt, spices and culinary herbs",Primacy Assaisonnement Steak Grill 20 g,"Sel, épices et herbes culinaires"
9267,Piekarnia Jutrzenka - Chleb razowy krojony,Pieczywo,Dawn Bakery - Sliced wholemeal bread,Bread,Dawn Bakery - Tranches de pain complet,pain
7996,Kamis - Przyprawa do kurczaka po w?giersku,"Sól, przyprawy korzenne i zio?a kulinarne",Kamis - Hungarian chicken seasoning,"Salt, spices and culinary herbs",Kamis - assaisonnement de poulet hongrois,"Sel, épices et herbes culinaires"
10257,Wawel - Trufle w czekoladzie wawel,Wyroby cukiernicze,Wawel - Chocolate truffles Wawel,Confectionery,Wawel - Truffes au chocolat Wawel,Confiserie
6523,Caffee Mazzini - Brasil Santos mielona.,Kawa,Caffee Mazzini - Brasil Santos ground.,Coffee,Caffee Mazzini - Brésil Brésil Santos.,café
12333,Dr. Oetker Babeczki czekoladowe z konfitur? wi?niow? 442 g,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Dr. Oetker Chocolate muffins with cherry jam 442 g,Other food items not elsewhere classified,Dr. Muffins au chocolat Oetker avec confiture de cerises 442 g,Autres produits alimentaires nca
8628,Mamut - Groszek ptysiowy,Pozosta?e wyroby piekarskie,Mammoth - puff peas,Other bakery products,Mammouth - pois chiches,Autres produits de boulangerie
1296,Herbata brzoskwinia jab?ko zurawina ekland junior ,Herbata,Tea peach apple cranberry ekland junior,Tea,Ekland junior pêche aux pommes et aux canneberges,thé
4413,Ser Podlaski Mo?ki ,Sery i twarogi,Mo?ki Podlaski Cheese,Cheese and curd,Fromage Mo?ki Podlaski,Fromage et caillé
11866,Ole! Suszone pomidory w oleju z zio?ami w paskach 270 g,Warzywa suszone i pozosta?e przetwory warzywne,Ole! Dried tomatoes in oil with herbs in stripes 270 g,Dried vegetables and other vegetable preserves,Ole! Tomates séchées à l&#39;huile avec des herbes à rayures 270 g,Légumes secs et autres préparations à base de légumes
9719,Sante - Cukier trzcinowy nierafinowany,Cukier,Sante - Unrefined cane sugar,Sugar,Sante - sucre de canne non raffiné,sucre
15635,  Finest Costa Rican Kawa rozpuszczalna liofilizowana 100g,Kawa,Finest Costa Rican Instant freeze-dried coffee 100g,Coffee,Finest Costa Rican Café lyophilisé instantané 100g,café
10277,Winiary - Barszcz czerwony Ekspresowa Zupa Instant.,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Winiary - Borscht Express Instant Soup.,Other food items not elsewhere classified,Winiary - Soupe instantanée Borscht Express.,Autres produits alimentaires nca
5362,W?oszczyzna suszona ,Warzywa suszone i pozosta?e przetwory warzywne,Dried Italian,Dried vegetables and other vegetable preserves,Italien séché,Légumes secs et autres préparations à base de légumes
12914,"Halls Coolwave Cukierki 33,5 g",Wyroby cukiernicze,Halls Coolwave Candies 33.5 g,Confectionery,"Bonbons Halls Coolwave 33,5 g",Confiserie
3382,Otr?by Sante z ?urawin? ,P?atki ?niadaniowe,Sante bran with cranberry,Breakfast cereals,Sante son aux canneberges,Céréales de petit déjeuner
10852,Nestlé Corn Flakes Miód i orzeszki P?atki ?niadaniowe z miodem i orzeszkami 250 g,P?atki ?niadaniowe,Nestlé Corn Flakes Honey and peanuts Breakfast cereal with honey and nuts 250 g,Breakfast cereals,Nestlé Corn Flakes Miel et cacahuètes Céréales pour petit-déjeuner au miel et aux noix 250 g,Céréales de petit déjeuner
15371,Ahmad Tea English Breakfast Herbata czarna 100 g,Herbata,Ahmad Tea English Breakfast Black tea 100 g,Tea,Ahmad Tea English Breakfast Thé noir 100 g,thé
13635,Tarczy?ski Kabanos Klasyczny wieprzowy 200 g,W?dliny,Tarczy?ski Kabanos Classic pork 200 g,meats,Tarczy?ski Kabanos Classique Porc 200 g,viandes
6302,Bezgluten - Bu?ki s?odkie bez laktozy,Pieczywo,Gluten-free - Sweet rolls without lactose,Bread,Sans gluten - Petits pains sucrés sans lactose,pain
9726,Sante - Kasza kukurydziana,M?ka i pozosta?e zbo?a,Sante - Corn groats,Flour and other cereals,Sante - Gruau de maïs,Farine et autres céréales
6494,Bonne Maman - D?em z gorzkiej pomara?czy,"D?emy, marmolady i miód",Bonne Maman - Bitter orange jam,"Jams, marmalades and honey",Bonne Maman - Confiture d&#39;orange amère,"Confitures, marmelades et miel"
14297,  Lody o smaku ?mietankowo-mi?towym w polewie kakaowej z czekolad? 120 ml,Lody,Mint cream ice cream with cocoa coating and 120 ml chocolate,Ice cream,Crème glacée à la menthe enrobée de cacao et 120 ml de chocolat,crème glacée
4477,"Ser twarogowy ""Almette"" szpinak i czosnek ",Sery i twarogi,"&quot;Almette&quot; cottage cheese, spinach and garlic",Cheese and curd,"&quot;Almette&quot; fromage cottage, épinards et ail",Fromage et caillé
16536,Papryka ?ó?ta,Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Yellow pepper,"Fresh or chilled vegetables, other than potatoes or other tuber vegetables",Poivron jaune,Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
11783,Rolnik Mediterana Papryka czere?niowa z serem 280 g,Warzywa suszone i pozosta?e przetwory warzywne,Rolnik Mediterana Cherry pepper with cheese 280 g,Dried vegetables and other vegetable preserves,Rolnik Mediterana Piment Cerise Au Fromage 280 g,Légumes secs et autres préparations à base de légumes
9380,    - Pestki dyni ?uskane,Owoce suszone i orzechy,#NAME?,Dried fruits and nuts,#NAME?,Fruits secs et noix
5909,  - Mus z w?troby wieprzowej,Podroby i przetwory podrobowe,#NAME?,Offal and offal products,#NAME?,Préparations d&#39;abats et d&#39;abats
13202,Skrzyd?o z indyka,Mi?so drobiowe,Turkey wing,Poultry meat,Aile de dinde,Viande de volaille
7821,Indykpol - Medaliony z pol?dwicy indyka,Mi?so drobiowe,Indykpol - Turkey tenderloin medallions,Poultry meat,Indykpol - Médaillons de filet de dinde,Viande de volaille
14896,  Ser topiony do smarowania z szynk? 150 g,Sery i twarogi,Processed cheese spread with 150 g ham,Cheese and curd,Fromage fondu à tartiner avec 150 g de jambon,Fromage et caillé
16028,DrWitt Premium Odporno?? Napój multiwitamina 1 l,Soki owocowe i warzywne,DrWitt Premium Resistance Drink multivitamin 1 l,Fruit and vegetable juices,DrWitt Premium Resistance Drink multivitamines 1 l,Jus de fruits et de légumes
8273,"Kubu? - Sok Go! banan, marchew, jab?ko",Soki owocowe i warzywne,"Winnie - Sok Go! banana, carrot, apple",Fruit and vegetable juices,"Winnie - Sok Go! banane, carotte, pomme",Jus de fruits et de légumes
64,Aromat Dr.oetker rumowy,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Aroma Dr.oetker rum,Other food items not elsewhere classified,Rhum Aroma Dr.oetker,Autres produits alimentaires nca
5732,  - Budy? o smaku ?mietankowym,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",#NAME?,Other food items not elsewhere classified,#NAME?,Autres produits alimentaires nca
8876,Monini - Oliwa extra virgine delicato,Oliwa z oliwek,Monini - Extra virgin olive oil delicato,olive oil,Monini - Delicato à l&#39;huile d&#39;olive extra vierge,Huile d&#39;olive
13159,Cheetos Chrupki kukurydziane o smaku sera 165 g,Pozosta?e wyroby piekarskie,Cheetos Corn chips with cheese flavor 165 g,Other bakery products,Cheetos Chips de maïs à la saveur du fromage 165 g,Autres produits de boulangerie
5156,Tahina mas?o sezamowe ,Owoce suszone i orzechy,Tahina sesame butter,Dried fruits and nuts,Beurre de sésame Tahina,Fruits secs et noix
11489,  Fix Soczysty kurczak z czosnkiem i zio?ami 36 g,"Sosy, przyprawy",Fix Juicy chicken with garlic and herbs 36 g,"Sauces, spices",Fix Juicy poulet à l&#39;ail et aux herbes 36 g,"Sauces, Epices"
2147,Krakersy Junior w podró?y ,Pozosta?e wyroby piekarskie,Junior Crackers on the go,Other bakery products,Junior Crackers sur le pouce,Autres produits de boulangerie
6869,Dawtona - Przecier pomidorowy. Produkt pasteryzowany.,Warzywa suszone i pozosta?e przetwory warzywne,Dawton&#39;s - Tomato puree. Pasteurized product.,Dried vegetables and other vegetable preserves,Dawton&#39;s - Purée de tomates. Produit pasteurisé.,Légumes secs et autres préparations à base de légumes
843,Delma extra pó?t?usta o smaku wiejskiego bochenka ,Margaryna i inne t?uszcze ro?linne,Delma extra semi-fat with a rustic loaf flavor,Margarine and other vegetable fats,Delma extra semi-gras avec une saveur de pain rustique,Margarine et autres graisses végétales
11748,Spichlerz Rusiecki Kie?basa lekko czosnkowa 300 g,Pozosta?e przetwory mi?sne,Rusiecki Granary Slightly garlic sausage 300 g,Other meat preparations,Rusiecki Granary Légère saucisse à l&#39;ail 300 g,Autres préparations de viande
2087,Koncentrat podwójny tuba ,Warzywa suszone i pozosta?e przetwory warzywne,Double tube concentrate,Dried vegetables and other vegetable preserves,Double tube concentré,Légumes secs et autres préparations à base de légumes
11890,  Ogórki konserwowe 6-9 cm 860 g,Warzywa suszone i pozosta?e przetwory warzywne,Canned cucumbers 6-9 cm 860 g,Dried vegetables and other vegetable preserves,Concombres en conserve 6-9 cm 860 g,Légumes secs et autres préparations à base de légumes
16228,Excellence Polskie smaki Syrop o smaku malinowym 500 ml,Soki owocowe i warzywne,Excellence Polish flavors Raspberry syrup 500 ml,Fruit and vegetable juices,Excellence saveurs polonaises Sirop de framboises 500 ml,Jus de fruits et de légumes
12433,Delecta Z serca natury Pyszny budy? instant o smaku czekoladowe brownie 43 g,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Delecta From the heart of nature A delicious instant pudding with chocolate brownie flavor 43 g,Other food items not elsewhere classified,Delecta Au coeur de la nature Un délicieux pudding instantané à la saveur de brownie au chocolat 43 g,Autres produits alimentaires nca
3319,Oliwki Figaro zielone z papryk?,Warzywa suszone i pozosta?e przetwory warzywne,Figaro olives green with peppers,Dried vegetables and other vegetable preserves,Figaro olives vertes aux poivrons,Légumes secs et autres préparations à base de légumes
14073,FRoSTA Mintaj w cie?cie 210 g (2 sztuki),Pozosta?e przetwory z ryb i owoców morza,FRoSTA Mintaj in dough 210 g (2 pieces),Other preparations of fish and seafood,FRoSTA Mintaj en pâte 210 g (2 pièces),Autres préparations de poisson et de fruits de mer
14517,  Jogurt do picia truskawkowy 350 g,Jogurt,Drinking yogurt strawberry 350 g,Yoghurt,Yaourt à la fraise 350 g,yaourt
14093,Dr. Oetker Guseppe Pizza z salami 380 g,Pizza i inne pó?produkty m?czne,Dr. Oetker Guseppe Pizza with salami 380 g,Pizza and other flour semi-finished products,Dr. Oetker Guseppe Pizza au salami 380 g,Pizza et autres produits à base de farine
3403,Paluszki beskidzkie delikatesowe ,Pozosta?e wyroby piekarskie,Beskid delicacy sticks,Other bakery products,Bâtons de délicatesse Beskid,Autres produits de boulangerie
14673,?aciata ?mietana 18% 330 g,Pozosta?e produkty mleczne,Pinto Cream 18% 330 g,Other dairy products,Crème Pinto 18% 330 g,Autres produits laitiers
3661,  i   - ocet balsamiczny 6% ,"Sosy, przyprawy",i - balsamic vinegar 6%,"Sauces, spices",i - vinaigre balsamique 6%,"Sauces, Epices"
7536,Hellmann's - Ketchup ?agodny,"Sosy, przyprawy",Hellmann&#39;s - Mild ketchup,"Sauces, spices",Hellmann&#39;s - Ketchup doux,"Sauces, Epices"
3250,Olej Oliwier ro?linny ,Pozosta?e oleje jadalne,Vegetable Oliver oil,Other edible oils,Huile végétale Oliver,Autres huiles comestibles
12395,Delecta Babeczki o smaku czekoladowym 265 g,Pozosta?e produkty zbo?owe,Delecta Chocolate Muffins 265 g,Other cereal products,Muffins au chocolat Delecta 265 g,Autres produits céréaliers
14930,Pi?tnica Milandia Serek ?mietankowy naturalny 135 g,Sery i twarogi,Pi?tnica Milandia Natural cream cheese 135 g,Cheese and curd,Pi?tnica Milandia Fromage à la crème naturel 135 g,Fromage et caillé
3607,Pierniki Norymberskie w glazurze Wicklein,Pozosta?e wyroby piekarskie,Nuremberg Gingerbreads in Wicklein Glaze,Other bakery products,Pain d&#39;épice de Nuremberg glacé au Wicklein,Autres produits de boulangerie
7538,Hellmann's - Majonez light,"Sosy, przyprawy",Hellmann&#39;s - Mayonnaise light,"Sauces, spices",Hellmann&#39;s - Mayonnaise légère,"Sauces, Epices"
3467,Parówki z ciel?cin? ,W?dliny,Sausages with veal,meats,Saucisses au veau,viandes
10609,Barilla Makaron Fusilli 500 g,Makarony i produkty makaronowe,Barilla Pasta Fusilli 500 g,Pasta and pasta products,Barilla Pâtes Fusilli 500 g,Pâtes et macaronis
892,Deser Satino Gold kawowy z sosem karmelowo - rumowym,Pozosta?e produkty mleczne,Satino Gold coffee dessert with caramel and rum sauce,Other dairy products,Satino Gold dessert au café avec sauce au caramel et au rhum,Autres produits laitiers
14167,Hortex Makaron na patelni? z sosem z czerwonym pesto 450 g,Gotowe dania,Hortex Pasta in a frying pan with red pesto sauce 450 g,Prepared dishes,Hortex Pâtes dans une poêle avec une sauce au pesto rouge 450 g,Plats cuisinés
8770,Milka - Choco Jaffa biszkopty z galaretk? o smaku malinowy...,Pozosta?e wyroby piekarskie,Milka - Choco Jaffa biscuits with raspberry jelly ...,Other bakery products,Milka - Biscuits Choco Jaffa à la gelée de framboise ...,Autres produits de boulangerie
360,Chipsy wiejskie ziemniaczki ciosane rozmaryn ,Chipsy,"Country potato chips, cut potatoes, rosemary",Chips,"Croustilles de campagne, pommes de terre coupées, romarin",chips
7216,Figaro - Oliwki czarne drylowane,Warzywa suszone i pozosta?e przetwory warzywne,Figaro - Pitted black olives,Dried vegetables and other vegetable preserves,Figaro - Olives noires dénoyautées,Légumes secs et autres préparations à base de légumes
6640,Chupa Chups - XXL lizak z gum? balonow? w ?rodku,Wyroby cukiernicze,Chupa Chups - XXL lollipop with bubble gum inside,Confectionery,Chupa Chups - sucette XXL avec bulle de gomme à l&#39;intérieur,Confiserie
12240,DecoMorreno Kakao 150 g,Kakao i czekolada w proszku,DecoMorreno Cocoa 150 g,Cocoa and chocolate powder,Cacao DécoMorreno 150 g,Cacao et chocolat en poudre
14359,Krasnystaw Zsiad?e mleko z Krasnegostawu 400 g,Pozosta?e produkty mleczne,Krasnystaw Sour milk from Krasnystaw 400 g,Other dairy products,Krasnystaw Lait aigre de Krasnystaw 400 g,Autres produits laitiers
14798,NaTurek Nasz Camembert z zio?ami Ser 120 g,Sery i twarogi,NaTurek Nasz Camembert with herbs Cheese 120 g,Cheese and curd,NaTurek Nasz Camembert aux herbes Fromage 120 g,Fromage et caillé
8219,Krakus - Kie?basa Krakowska sucha,W?dliny,Krakus - Krakowska dry sausage,meats,Krakus - saucisse sèche de Krakowska,viandes
5079,Szynka Prosciutto Crudo Felinese,W?dliny,Prosciutto Crudo Felinese ham,meats,Prosciutto Crudo Jambon Felinese,viandes
1478,Jagody le?ne - Hortex ,Owoce mro?one,Forest berries - Hortex,Frozen fruit,Baies de la forêt - Hortex,Fruits congelés
10832,Nestlé Musli Tropical P?atki zbo?owe z owocami tropikalnymi i orzechami 350 g,P?atki ?niadaniowe,Nestlé Musli Tropical Cereal flakes with tropical fruit and nuts 350 g,Breakfast cereals,Flocons de céréales Nestlé Musli Tropical aux fruits tropicaux et aux noix 350 g,Céréales de petit déjeuner
9153,Oshee - Napój izotoniczny Zero Multifruit,Napoje orze?wiaj?ce,Oshee - Zero Multifruit isotonic drink,Refreshing drinks,Oshee - Boisson isotonique Zero Multifruit,Boissons rafraîchissantes
6577,Celiko - Budy? czekoladowy bezglutenowy,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Celiko - Gluten-free chocolate pudding,Other food items not elsewhere classified,Celiko - Pudding au chocolat sans gluten,Autres produits alimentaires nca
13707,Duda Spécialité Kindziuk dojrzewaj?cy 75 g,W?dliny,Duda Spécialité Kindziuk maturing 75 g,meats,"Duda Spécialité Kindziuk, 75 g",viandes
14717,Hochland Ser ?ó?ty w plastrach Edamski 135 g (8 sztuk),Sery i twarogi,Hochland Edam cheese slices 135 g (8 pieces),Cheese and curd,Tranches de fromage Edam de Hochland 135 g (8 pièces),Fromage et caillé
5807,  - Kasza j?czmienna per?owa 4x100g.,M?ka i pozosta?e zbo?a,- Pearl barley 4x100g.,Flour and other cereals,- Orge perlé 4x100g.,Farine et autres céréales
2762,Miód Le?ny Dwór wrzosowy,"D?emy, marmolady i miód",Honey Forest Heather Manor,"Jams, marmalades and honey",Forêt de miel,"Confitures, marmelades et miel"
